"order date,ship date,ship mode,segment,country,city,state,postal code,region,product id,category,sub-category,product name,sales,quantity,discount,profit,order year,order month,shipping days"
"2017-11-02,2017-11-07,standard class,consumer,United States,Los Angeles,California,90036,west,OFF-AP-10003040,office supplies,appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.706,2017,11,5"
"2015-07-25,2015-07-29,standard class,corporate,United States,Montgomery,Alabama,36116,south,OFF-EN-10001335,office supplies,envelopes,""White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"",98.46,9,0.0,49.23,2015,7,4"
"2015-07-25,2015-07-29,standard class,corporate,United States,Montgomery,Alabama,36116,south,FUR-TA-10002041,furniture,tables,""Bevis Round Conference Table Top, X-Base"",358.58,2,0.0,39.4438,2015,7,4"
"2016-10-02,2016-10-09,standard class,corporate,United States,Lafayette,Indiana,47905,central,OFF-ST-10001558,office supplies,storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,2016,10,7"
"2016-10-02,2016-10-09,standard class,corporate,United States,Lafayette,Indiana,47905,central,TEC-CO-10004722,technology,copiers,Canon imageCLASS 2200 Advanced Copier,498.93,5,0.0,70.816875,2016,10,7"
"2016-10-02,2016-10-09,standard class,corporate,United States,Lafayette,Indiana,47905,central,OFF-BI-10004600,office supplies,binders,Ibico Ibimaster 300 Manual Binding System,498.93,2,0.0,70.816875,2016,10,7"
"2016-10-02,2016-10-09,standard class,corporate,United States,Lafayette,Indiana,47905,central,OFF-BI-10003712,office supplies,binders,""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Light Blue"",34.37,7,0.0,16.8413,2016,10,7"
"2016-10-02,2016-10-09,standard class,corporate,United States,Lafayette,Indiana,47905,central,OFF-AR-10001958,office supplies,art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0.0,9.5088,2016,10,7"
"2016-12-24,2016-12-27,second class,corporate,United States,New York City,New York,10009,east,TEC-PH-10001750,technology,phones,Samsung Rugby III,197.97,3,0.0,53.4519,2016,12,3"
"2017-07-21,2017-07-27,standard class,consumer,United States,New York City,New York,10024,east,OFF-AP-10002287,office supplies,appliances,""Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"",17.48,4,0.0,4.5448,2017,7,6"
"2015-10-10,2015-10-17,standard class,consumer,United States,Chicago,Illinois,60610,central,OFF-AR-10003183,office supplies,art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,2015,10,7"
"2016-09-08,2016-09-08,same day,consumer,United States,Santa Ana,California,92704,west,FUR-TA-10003008,furniture,tables,""Lesro Round Back Collection Coffee Table, End Table"",146.04,1,0.2,-12.7785,2016,9,0"
"2016-11-20,2016-11-24,standard class,corporate,United States,Montebello,California,90640,west,TEC-AC-10004803,technology,accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0.0,3.9032,2016,11,4"
"2017-10-15,2017-10-20,standard class,corporate,United States,Thousand Oaks,California,91360,west,OFF-LA-10003510,office supplies,labels,""Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"",152.65,5,0.0,70.219,2017,10,5"
"2017-10-15,2017-10-20,standard class,corporate,United States,Thousand Oaks,California,91360,west,FUR-FU-10000087,furniture,furnishings,""Executive Impressions 14"""" Two-Color Numerals Wall Clock"",22.72,1,0.0,9.3152,2017,10,5"
"2015-07-06,2015-07-12,standard class,corporate,United States,Vineland,New Jersey,8360,east,OFF-AR-10003732,office supplies,art,Newell 333,11.12,4,0.0,2.8912,2015,7,6"
"2017-02-05,2017-02-09,standard class,corporate,United States,Torrance,California,90503,west,OFF-AP-10000275,office supplies,appliances,""Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"",498.93,5,0.0,70.816875,2017,2,4"
"2017-02-05,2017-02-09,standard class,corporate,United States,Torrance,California,90503,west,TEC-PH-10003505,technology,phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.76,2017,2,4"
"2015-12-06,2015-12-07,first class,home office,United States,Troy,Ohio,45373,east,OFF-BI-10002852,office supplies,binders,Ibico Standard Transparent Covers,14.832,3,0.5,-10.3824,2015,12,1"
"2016-09-12,2016-09-17,standard class,corporate,United States,Springfield,Virginia,22153,south,TEC-AC-10004877,technology,accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,20.7,3,0.0,1.656,2016,9,5"
"2016-09-12,2016-09-17,standard class,corporate,United States,Springfield,Virginia,22153,south,OFF-FA-10002975,office supplies,fasteners,Staples,11.34,3,0.0,5.2164,2016,9,5"
"2016-09-12,2016-09-17,standard class,corporate,United States,Springfield,Virginia,22153,south,OFF-ST-10000419,office supplies,storage,""Rogers Jumbo File, Granite"",67.9,5,0.0,0.679,2016,9,5"
"2016-09-12,2016-09-17,standard class,corporate,United States,Springfield,Virginia,22153,south,FUR-CH-10002073,furniture,chairs,Hon Olson Stacker Chairs,498.93,4,0.0,70.816875,2016,9,5"
"2014-07-06,2014-07-12,standard class,home office,United States,El Cajon,California,92020,west,FUR-CH-10000155,furniture,chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,2014,7,6"
"2016-05-09,2016-05-14,standard class,corporate,United States,Los Angeles,California,90036,west,OFF-PA-10001260,office supplies,paper,""TOPS Money Receipt Book, Consecutively Numbered in Red,"",32.04,4,0.0,14.418,2016,5,5"
"2016-07-18,2016-07-22,standard class,consumer,United States,Phoenix,Arizona,85023,west,TEC-PH-10001924,technology,phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.4995,2016,7,4"
"2016-06-18,2016-06-21,first class,consumer,United States,Frankfort,Illinois,60423,central,OFF-PA-10003134,office supplies,paper,Xerox 1937,76.864,2,0.2,26.9024,2016,6,3"
"2014-04-20,2014-04-25,standard class,consumer,United States,Los Angeles,California,90045,west,FUR-FU-10000409,furniture,furnishings,""GE 4 Foot Flourescent Tube, 40 Watt"",59.92,4,0.0,27.5632,2014,4,5"
"2016-01-08,2016-01-12,standard class,corporate,United States,Franklin,Wisconsin,53132,central,FUR-BO-10002545,furniture,bookcases,""Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"",498.93,6,0.0,70.816875,2016,1,4"
"2016-01-08,2016-01-12,standard class,corporate,United States,Franklin,Wisconsin,53132,central,OFF-BI-10001460,office supplies,binders,Plastic Binding Combs,106.05,7,0.0,49.8435,2016,1,4"
"2017-12-23,2017-12-28,second class,corporate,United States,Little Rock,Arkansas,72209,south,OFF-ST-10001328,office supplies,storage,""Personal Filing Tote with Lid, Black/Gray"",62.04,4,0.0,17.3712,2017,12,5"
"2017-12-23,2017-12-28,second class,corporate,United States,Little Rock,Arkansas,72209,south,TEC-PH-10003601,technology,phones,""Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"",494.97,3,0.0,70.816875,2017,12,5"
"2017-12-23,2017-12-28,second class,corporate,United States,Little Rock,Arkansas,72209,south,OFF-ST-10001522,office supplies,storage,""Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"",367.96,4,0.0,14.7184,2017,12,5"
"2017-12-23,2017-12-28,second class,corporate,United States,Little Rock,Arkansas,72209,south,OFF-PA-10001994,office supplies,paper,""Ink Jet Note and Greeting Cards, 8-1/2"""" x 5-1/2"""" Card Size"",44.96,2,0.0,20.6816,2017,12,5"
"2017-12-23,2017-12-28,second class,corporate,United States,Little Rock,Arkansas,72209,south,OFF-EN-10001453,office supplies,envelopes,""Tyvek Interoffice Envelopes, 9 1/2"""" x 12 1/2"""", 100/Box"",182.94,3,0.0,70.816875,2017,12,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,OFF-PA-10004911,office supplies,paper,""Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"",28.14,3,0.0,13.5072,2017,4,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,OFF-LA-10001404,office supplies,labels,Avery 517,7.38,2,0.0,3.4686,2017,4,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,OFF-FA-10001561,office supplies,fasteners,Stockwell Push Pins,10.9,5,0.0,3.597,2017,4,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,TEC-AC-10001383,technology,accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0.0,46.7313,2017,4,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,OFF-LA-10003190,office supplies,labels,Avery 474,23.04,8,0.0,11.2896,2017,4,5"
"2017-04-17,2017-04-22,standard class,consumer,United States,Los Angeles,California,90008,west,FUR-CH-10003774,furniture,chairs,""Global Wood Trimmed Manager's Task Chair, Khaki"",218.352,3,0.2,-19.1058,2017,4,5"
"2017-12-01,2017-12-08,standard class,corporate,United States,San Antonio,Texas,78207,central,OFF-PA-10000520,office supplies,paper,Xerox 201,10.368,2,0.2,3.6288,2017,12,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,OFF-BI-10004465,office supplies,binders,Avery Durable Slant Ring Binders,12.672,2,0.2,4.752,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,TEC-PH-10003555,technology,phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.691,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,TEC-AC-10000844,technology,accessories,LogitechÂ Gaming G510s - Keyboard,254.97,3,0.0,70.816875,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,TEC-PH-10003187,technology,phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,FUR-TA-10003569,furniture,tables,Bretford CR8500 Series Meeting Room Furniture,498.93,9,0.2,70.816875,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,OFF-PA-10003848,office supplies,paper,Xerox 1997,12.96,2,0.0,6.2208,2016,8,7"
"2016-08-21,2016-08-28,standard class,corporate,United States,Los Angeles,California,90004,west,OFF-PA-10002606,office supplies,paper,Xerox 1928,47.52,9,0.0,21.384,2016,8,7"
"2016-12-05,2016-12-08,second class,corporate,United States,Chicago,Illinois,60610,central,OFF-LA-10004853,office supplies,labels,Avery 483,11.952,3,0.2,3.8844,2016,12,3"
"2015-12-16,2015-12-19,first class,consumer,United States,Seattle,Washington,98105,west,OFF-PA-10004948,office supplies,paper,Xerox 190,4.98,1,0.0,2.3406,2015,12,3"
"2014-10-17,2014-10-22,second class,consumer,United States,Beaumont,Texas,77705,central,OFF-BI-10003676,office supplies,binders,""GBC Standard Recycled Report Covers, Clear Plastic Sheets"",10.78,5,0.5,-17.248,2014,10,5"
"2014-10-17,2014-10-22,second class,consumer,United States,Beaumont,Texas,77705,central,TEC-AC-10001314,technology,accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,0.2,-17.9964,2014,10,5"
"2016-09-05,2016-09-10,standard class,consumer,United States,Chesapeake,Virginia,23320,south,OFF-LA-10004545,office supplies,labels,Avery 50,25.06,2,0.0,11.7782,2016,9,5"
"2016-09-05,2016-09-10,standard class,consumer,United States,Chesapeake,Virginia,23320,south,FUR-TA-10003238,furniture,tables,""Chromcraft Bull-Nose Wood 48"""" x 96"""" Rectangular Conference Tables"",498.93,3,0.0,70.816875,2016,9,5"
"2015-10-15,2015-10-15,same day,consumer,United States,Dallas,Texas,75217,central,FUR-FU-10004952,furniture,furnishings,""C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx"",131.376,6,0.5,-39.724125,2015,10,0"
"2015-10-15,2015-10-15,same day,consumer,United States,Dallas,Texas,75217,central,OFF-PA-10003001,office supplies,paper,Xerox 1986,5.344,1,0.2,1.8704,2015,10,0"
"2015-12-01,2015-12-05,second class,home office,United States,Seattle,Washington,98105,west,FUR-CH-10001215,furniture,chairs,Global Troy Executive Leather Low-Back Tilter,498.93,5,0.2,70.816875,2015,12,4"
"2015-12-01,2015-12-05,second class,home office,United States,Seattle,Washington,98105,west,OFF-PA-10004255,office supplies,paper,Xerox 219,32.4,5,0.0,15.552,2015,12,4"
"2015-12-01,2015-12-05,second class,home office,United States,Seattle,Washington,98105,west,FUR-TA-10001705,furniture,tables,Bush Advantage Collection Round Conference Table,498.93,9,0.0,70.816875,2015,12,4"
"2015-12-01,2015-12-05,second class,home office,United States,Seattle,Washington,98105,west,OFF-ST-10002554,office supplies,storage,Tennsco Industrial Shelving,146.73,3,0.0,2.9346,2015,12,4"
"2015-12-01,2015-12-05,second class,home office,United States,Seattle,Washington,98105,west,OFF-PA-10002222,office supplies,paper,""Xerox Color Copier Paper, 11"""" x 17"""", Ream"",114.2,5,0.0,52.532,2015,12,4"
"2015-05-31,2015-06-04,standard class,consumer,United States,Minneapolis,Minnesota,55407,central,FUR-CH-10002320,furniture,chairs,Hon Pagoda Stacking Chairs,498.93,8,0.0,70.816875,2015,5,4"
"2017-09-10,2017-09-17,standard class,consumer,United States,Springfield,Ohio,45503,east,TEC-AC-10003499,technology,accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4,0.2,8.8008,2017,9,7"
"2017-09-10,2017-09-17,standard class,consumer,United States,Springfield,Ohio,45503,east,TEC-PH-10003580,technology,phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-39.724125,2017,9,7"
"2017-04-25,2017-05-02,standard class,consumer,United States,Los Angeles,California,90032,west,OFF-PA-10004675,office supplies,paper,""Telephone Message Books with Fax/Mobile Section, 5 1/2"""" x 3 3/16"""""",19.05,3,0.0,8.763,2017,4,7"
"2017-04-25,2017-05-02,standard class,consumer,United States,Los Angeles,California,90032,west,OFF-BI-10000666,office supplies,binders,Surelock Post Binders,73.344,3,0.2,27.504,2017,4,7"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,TEC-PH-10001552,technology,phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.7904,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,OFF-PA-10000673,office supplies,paper,""Post-it Â“Important MessageÂ” Note Pad, Neon Colors, 50 Sheets/Pad"",50.96,7,0.0,24.4608,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,OFF-AR-10000380,office supplies,art,""Hunt PowerHouse Electric Pencil Sharpener, Blue"",113.94,3,0.0,34.182,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,OFF-PA-10003848,office supplies,paper,Xerox 1997,25.92,4,0.0,12.4416,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,FUR-FU-10002963,furniture,furnishings,""Master Caster Door Stop, Gray"",20.32,4,0.0,6.9088,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,TEC-PH-10002447,technology,phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,70.816875,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,OFF-SU-10004261,office supplies,supplies,""Fiskars 8"""" Scissors, 2/Pack"",34.48,2,0.0,9.9992,2017,9,4"
"2017-09-18,2017-09-22,standard class,corporate,United States,Columbus,Georgia,31907,south,OFF-PA-10003228,office supplies,paper,Xerox 1917,244.55,5,0.0,70.816875,2017,9,4"
"2017-08-18,2017-08-25,standard class,consumer,United States,Lakewood,Ohio,44107,east,OFF-BI-10004817,office supplies,binders,GBC Personal VeloBind Strips,10.782,3,0.5,-7.9068,2017,8,7"
"2015-05-24,2015-05-26,second class,consumer,United States,Naperville,Illinois,60540,central,FUR-CH-10002880,furniture,chairs,""Global High-Back Leather Tilter, Burgundy"",498.93,7,0.3,-39.724125,2015,5,2"
"2015-05-24,2015-05-26,second class,consumer,United States,Naperville,Illinois,60540,central,OFF-BI-10001249,office supplies,binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,0.5,-13.0152,2015,5,2"
"2015-09-07,2015-09-11,standard class,home office,United States,New York City,New York,10009,east,TEC-AC-10002402,technology,accessories,Razer Kraken PRO Over Ear PC and Music Headset,498.93,7,0.0,70.816875,2015,9,4"
"2017-07-24,2017-07-24,same day,corporate,United States,Huntington Beach,California,92646,west,TEC-CO-10001449,technology,copiers,Hewlett Packard LaserJet 3310 Copier,498.93,5,0.2,70.816875,2017,7,0"
"2017-09-02,2017-09-08,standard class,corporate,United States,Chicago,Illinois,60653,central,OFF-FA-10002280,office supplies,fasteners,Advantus Plastic Paper Clips,16.0,4,0.2,5.6,2017,9,6"
"2017-09-02,2017-09-08,standard class,corporate,United States,Chicago,Illinois,60653,central,OFF-AP-10003278,office supplies,appliances,Belkin 7-Outlet SurgeMaster Home Series,5.588,2,0.5,-15.0876,2017,9,6"
"2017-09-02,2017-09-08,standard class,corporate,United States,Chicago,Illinois,60653,central,OFF-ST-10003994,office supplies,storage,""Belkin 19"""" Center-Weighted Shelf, Gray"",235.92,5,0.2,-39.724125,2017,9,6"
"2017-12-06,2017-12-08,second class,corporate,United States,Brentwood,California,94513,west,OFF-ST-10003221,office supplies,storage,Staple magnet,10.68,1,0.0,2.8836,2017,12,2"
"2017-05-20,2017-05-20,same day,corporate,United States,Trenton,Michigan,48183,central,OFF-BI-10002225,office supplies,binders,""Square Ring Data Binders, Rigid 75 Pt. Covers, 11"""" x 14-7/8"""""",41.28,2,0.0,19.8144,2017,5,0"
"2016-09-27,2016-10-03,standard class,consumer,United States,Seattle,Washington,98103,west,TEC-PH-10002584,technology,phones,Samsung Galaxy S4,498.93,2,0.2,70.816875,2016,9,6"
"2017-12-10,2017-12-15,standard class,corporate,United States,North Charleston,South Carolina,29406,south,FUR-FU-10002364,furniture,furnishings,""Eldon Expressions Wood Desk Accessories, Oak"",14.76,2,0.0,4.2804,2017,12,5"
"2014-09-13,2014-09-18,second class,consumer,United States,Columbus,Ohio,43229,east,OFF-BI-10004022,office supplies,binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.5,-2.0016,2014,9,5"
"2017-07-29,2017-08-02,standard class,consumer,United States,Seattle,Washington,98103,west,FUR-BO-10004709,furniture,bookcases,""Bush Westfield Collection Bookcases, Medium Cherry Finish"",115.96,2,0.0,25.5112,2017,7,4"
"2017-08-01,2017-08-05,second class,consumer,United States,San Francisco,California,94109,west,OFF-ST-10004340,office supplies,storage,""Fellowes Mobile File Cart, Black"",186.54,3,0.0,50.3658,2017,8,4"
"2017-05-02,2017-05-05,second class,corporate,United States,Los Angeles,California,90049,west,TEC-AC-10001714,technology,accessories,LogitechÂ MX Performance Wireless Mouse,159.56,4,0.0,59.0372,2017,5,3"
"2015-06-12,2015-06-16,standard class,consumer,United States,West Palm Beach,Florida,33407,south,TEC-PH-10002844,technology,phones,Speck Products Candyshell Flip Case,55.984,2,0.2,4.1988,2015,6,4"
"2014-12-22,2014-12-29,standard class,consumer,United States,Chicago,Illinois,60623,central,OFF-ST-10000585,office supplies,storage,Economy Rollaway Files,132.16,1,0.2,9.912,2014,12,7"
"2014-12-22,2014-12-29,standard class,consumer,United States,Chicago,Illinois,60623,central,OFF-BI-10002824,office supplies,binders,Recycled Easel Ring Binders,17.904,6,0.5,-31.332,2014,12,7"
"2014-12-22,2014-12-29,standard class,consumer,United States,Chicago,Illinois,60623,central,OFF-PA-10001289,office supplies,paper,White Computer Printout Paper by Universal,124.032,4,0.2,44.9616,2014,12,7"
"2014-12-16,2014-12-21,standard class,corporate,United States,Sacramento,California,95823,west,FUR-CH-10001854,furniture,chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,498.93,5,0.2,70.196,2014,12,5"
"2016-04-16,2016-04-18,second class,consumer,United States,Seattle,Washington,98115,west,OFF-SU-10003567,office supplies,supplies,Stiletto Hand Letter Openers,28.8,3,0.0,0.864,2016,4,2"
"2015-05-21,2015-05-28,standard class,corporate,United States,Philadelphia,Pennsylvania,19143,east,OFF-BI-10001597,office supplies,binders,""Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"""", Blue"",24.588,2,0.5,-18.0312,2015,5,7"
"2017-02-26,2017-03-02,standard class,consumer,United States,Santa Barbara,California,93101,west,OFF-AP-10003287,office supplies,appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0.0,70.816875,2017,2,4"
"2017-04-04,2017-04-10,standard class,home office,United States,New York City,New York,10011,east,OFF-EN-10001532,office supplies,envelopes,Brown Kraft Recycled Envelopes,16.98,1,0.0,8.49,2017,4,6"
"2015-03-16,2015-03-19,second class,consumer,United States,Auburn,Alabama,36830,south,OFF-LA-10003930,office supplies,labels,""Dot Matrix Printer Tape Reel Labels, White, 5000/Box"",491.55,5,0.0,70.816875,2015,3,3"
"2015-03-16,2015-03-19,second class,consumer,United States,Auburn,Alabama,36830,south,OFF-EN-10003845,office supplies,envelopes,Colored Envelopes,7.38,2,0.0,3.3948,2015,3,3"
"2015-11-30,2015-12-04,standard class,consumer,United States,New York City,New York,10035,east,OFF-PA-10002659,office supplies,paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0.0,10.8836,2015,11,4"
"2015-11-30,2015-12-04,standard class,consumer,United States,New York City,New York,10035,east,FUR-BO-10001608,furniture,bookcases,""Hon Metal Bookcases, Black"",498.93,12,0.2,42.588,2015,11,4"
"2016-07-28,2016-08-03,standard class,consumer,United States,Los Angeles,California,90032,west,OFF-LA-10000305,office supplies,labels,Avery 495,18.9,3,0.0,8.694,2016,7,6"
"2016-06-23,2016-06-25,second class,consumer,United States,San Francisco,California,94109,west,OFF-ST-10003638,office supplies,storage,Mobile Personal File Cube,93.68,4,0.0,25.2936,2016,6,2"
"2016-06-23,2016-06-25,second class,consumer,United States,San Francisco,California,94109,west,OFF-LA-10001934,office supplies,labels,Avery 516,21.93,3,0.0,10.3071,2016,6,2"
"2016-06-23,2016-06-25,second class,consumer,United States,San Francisco,California,94109,west,TEC-PH-10003012,technology,phones,Nortel Meridian M3904 Professional Digital phone,498.93,7,0.2,70.816875,2016,6,2"
"2016-06-23,2016-06-25,second class,consumer,United States,San Francisco,California,94109,west,OFF-PA-10001019,office supplies,paper,Xerox 1884,19.98,1,0.0,9.3906,2016,6,2"
"2014-07-14,2014-07-18,standard class,consumer,United States,Philadelphia,Pennsylvania,19140,east,TEC-PH-10002070,technology,phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249,2014,7,4"
"2014-07-14,2014-07-18,standard class,consumer,United States,Philadelphia,Pennsylvania,19140,east,TEC-PH-10002583,technology,phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993,2014,7,4"
"2014-07-14,2014-07-18,standard class,consumer,United States,Philadelphia,Pennsylvania,19140,east,FUR-FU-10001057,furniture,furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,2014,7,4"
"2014-07-14,2014-07-18,standard class,consumer,United States,Philadelphia,Pennsylvania,19140,east,OFF-AR-10001044,office supplies,art,""BOSTON Ranger #55 Pencil Sharpener, Black"",41.584,2,0.2,4.6782,2014,7,4"
"2017-11-30,2017-12-03,second class,corporate,United States,El Paso,Texas,79907,central,TEC-AC-10001767,technology,accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2017,11,3"
"2016-09-02,2016-09-04,first class,home office,United States,Chicago,Illinois,60653,central,FUR-FU-10000277,furniture,furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.5,-39.724125,2016,9,2"
"2014-06-15,2014-06-15,same day,consumer,United States,El Paso,Texas,79907,central,OFF-PA-10001952,office supplies,paper,Xerox 1902,36.544,2,0.2,11.8768,2014,6,0"
"2016-11-05,2016-11-09,standard class,consumer,United States,Seattle,Washington,98105,west,TEC-AC-10004420,technology,accessories,Cherry 142-key Programmable Keyboard,479.72,4,0.0,52.7692,2016,11,4"
"2017-06-26,2017-06-30,standard class,corporate,United States,New York City,New York,10009,east,OFF-BI-10001071,office supplies,binders,GBC ProClick Punch Binding System,102.368,2,0.2,37.1084,2017,6,4"
"2017-06-26,2017-06-30,standard class,corporate,United States,New York City,New York,10009,east,OFF-SU-10002503,office supplies,supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,2017,6,4"
"2017-06-26,2017-06-30,standard class,corporate,United States,New York City,New York,10009,east,OFF-ST-10001490,office supplies,storage,""Hot File 7-Pocket, Floor Stand"",498.93,4,0.0,70.816875,2017,6,4"
"2017-06-26,2017-06-30,standard class,corporate,United States,New York City,New York,10009,east,OFF-PA-10003790,office supplies,paper,Xerox 1991,68.52,3,0.0,31.5192,2017,6,4"
"2015-07-25,2015-07-30,standard class,consumer,United States,Los Angeles,California,90032,west,TEC-PH-10004094,technology,phones,Motorola L703CM,498.93,5,0.2,38.9975,2015,7,5"
"2014-09-23,2014-09-27,standard class,corporate,United States,Newark,Delaware,19711,east,OFF-BI-10004876,office supplies,binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0.0,5.4488,2014,9,4"
"2016-09-30,2016-10-04,standard class,consumer,United States,New York City,New York,10011,east,FUR-BO-10003034,furniture,bookcases,""O'Sullivan Elevations Bookcase, Cherry Finish"",498.93,5,0.2,-26.196,2016,9,4"
"2015-11-09,2015-11-13,standard class,home office,United States,Roseville,California,95661,west,OFF-FA-10000490,office supplies,fasteners,""OIC Binder Clips, Mini, 1/4"""" Capacity, Black"",2.48,2,0.0,1.1656,2015,11,4"
"2015-04-25,2015-04-29,standard class,consumer,United States,Aurora,Illinois,60505,central,OFF-ST-10002574,office supplies,storage,""SAFCO Commercial Wire Shelving, Black"",221.024,2,0.2,-39.724125,2015,4,4"
"2015-04-25,2015-04-29,standard class,consumer,United States,Aurora,Illinois,60505,central,FUR-CH-10003535,furniture,chairs,""Global Armless Task Chair, Royal Blue"",128.058,3,0.3,-23.7822,2015,4,4"
"2017-11-19,2017-11-19,same day,home office,United States,New York City,New York,10011,east,OFF-BI-10001628,office supplies,binders,""Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"""" Capacity"",58.408,7,0.2,18.2525,2017,11,0"
"2017-11-19,2017-11-19,same day,home office,United States,New York City,New York,10011,east,FUR-TA-10001676,furniture,tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,2017,11,0"
"2015-11-20,2015-11-24,standard class,corporate,United States,Dallas,Texas,75217,central,TEC-MA-10002790,technology,machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986,2015,11,4"
"2015-10-02,2015-10-03,first class,consumer,United States,Los Angeles,California,90008,west,OFF-BI-10001757,office supplies,binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,2015,10,1"
"2015-10-02,2015-10-03,first class,consumer,United States,Los Angeles,California,90008,west,OFF-BI-10004828,office supplies,binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,2015,10,1"
"2015-10-02,2015-10-03,first class,consumer,United States,Los Angeles,California,90008,west,TEC-PH-10000369,technology,phones,HTC One Mini,498.93,5,0.2,50.396,2015,10,1"
